Ticker,DateKey,month_end_close,monthly_high,monthly_low,total_volume,monthly_return
RRC,201402,86.05,90.76,82.37,37917502,-0.16243183663998212
RRC,201403,82.97,89.68,82.39,34478866,-3.5793143521208584
RRC,201404,90.45,95.41,82.63,36166121,9.01530673737496
RRC,201405,92.95,93.17,87.28,22384095,2.7639579878385847
RRC,201406,86.95,94.26,85.32,31559889,-6.4550833781603005
RRC,201407,75.59,87.37,74.96,53287806,-13.064979873490511
RRC,201408,78.59,79.378,73.83,29722479,3.968778939013097
RRC,201409,67.81,78.72,66.98,42406119,-13.716757857233747
RRC,201410,68.4,70.7,61.3313,55466811,0.8700781595634912
RRC,201411,65.65,74.64,65.45,42991955,-4.02046783625731
RRC,201412,53.45,66.08,51.83,80390828,-18.583396801218584
RRC,201501,46.27,55.74,44.17,68060164,-13.43311506080449
RRC,201502,49.54,55.26,46.02,60148932,7.067214177652898
RRC,201503,52.04,52.74,43.88,61821840,5.0464271295922485
RRC,201504,63.56,64.62,51.32,62250820,22.136817832436595
RRC,201505,55.41,65.53,55.01,53620447,-12.822529893014483
RRC,201506,49.38,56.36,48.46,71693498,-10.882512181916612
RRC,201507,39.34,49.4,39.045,110987108,-20.332118266504658
RRC,201508,38.62,39.91,32.82,95937114,-1.8301982714794254
RRC,201509,32.12,40.06,30.33,84449710,-16.8306576903159
RRC,201510,30.44,37.73,27.55,101328100,-5.230386052303849
RRC,201511,28.58,36.23,28.17,100327537,-6.110381077529576
RRC,201512,24.61,29.6,20.79,144160338,-13.890832750174944
RRC,201601,29.56,30.14,19.21,150418160,20.113774888256803
RRC,201602,23.73,31.9399,21.69,127634051,-19.722598105548034
RRC,201603,32.38,36.86,22.75,126326227,36.45174884112938
RRC,201604,44.11,44.68,31.11,103774738,36.22606547251389
RRC,201605,42.59,44.25,37.0901,107100205,-3.445930627975507
RRC,201606,43.14,46.96,41.16,78710662,1.2913829537450037
RRC,201607,40.31,45.76,39.05,63906358,-6.560037088548906
RRC,201608,38.57,41.81,37.92,61720327,-4.316546762589932
RRC,201609,38.75,43.6,36.58,103859082,0.4666839512574532
RRC,201610,33.79,40.2,33.38,95532248,-12.800000000000002
RRC,201611,35.18,38.6,31.195,92251465,4.113643089671502
RRC,201612,34.36,39.64,33.01,93067582,-2.330869812393406
RRC,201701,32.34,36.4,31.54,87880243,-5.8789289871944
RRC,201702,27.62,34.93,27.07,86882421,-14.59492888064317
RRC,201703,29.1,29.7,26.61,116093534,5.3584359160028985
RRC,201704,26.49,30.3,26.24,104225713,-8.969072164948463
RRC,201705,23.06,26.98,22.98,116322193,-12.948282370705927
RRC,201706,23.17,23.955,20.945,134582875,0.4770164787510971
RRC,201707,21.11,23.59,20.34,104262966,-8.890807078118264
RRC,201708,17.36,21.1,16.5,188425108,-17.764092846991947
RRC,201709,19.57,20.42,15.995,150226997,12.730414746543783
RRC,201710,18.11,20.65,17.41,128061386,-7.460398569238635
RRC,201711,18.02,19.375,16.88,138327672,-0.49696300386526704
RRC,201712,17.06,18.93,15.33,140346001,-5.327413984461714
RRC,201801,14.25,18.39,14.09,218724278,-16.471277842907377
RRC,201802,13.12,14.34,12.7,61261506,-7.929824561403515
RSG,201302,31.44,31.62,29.96,32746163,
RSG,201303,33.0,33.01,30.87,31231508,4.961832061068698
RSG,201304,34.08,34.54,32.07,36063474,3.2727272727272676
RSG,201305,34.1,35.28,33.69,36495929,0.058685446009398845
RSG,201306,33.94,34.77,32.75,33501196,-0.46920821114370587
RSG,201307,33.91,35.61,33.47,27490466,-0.08839127872716894
RSG,201308,32.51,35.04,32.43,27289005,-4.128575641403712
RSG,201309,33.36,34.36,31.94,34268906,2.614580129191023
RSG,201310,33.47,34.07,32.29,35434830,0.32973621103117334
RSG,201311,34.91,35.29,33.84,27259382,4.302360322677017
RSG,201312,33.2,35.06,32.45,31504609,-4.898309939845299
RSG,201401,32.03,33.3,31.64,48328652,-3.5240963855421734
RSG,201402,34.11,34.48,31.42,42368958,6.493911957539801
RSG,201403,34.16,34.65,33.27,31144487,0.14658457930224908
RSG,201404,35.09,35.4,33.99,29168129,2.72248243559721
RSG,201405,35.4,35.42,34.43,22766433,0.8834425762325311
RSG,201406,37.97,38.13,35.28,31881663,7.259887005649719
RSG,201407,37.93,38.39,36.72,36448584,-0.10534632604687687
RSG,201408,39.33,39.6601,37.51,31536246,3.691009754811491
RSG,201409,39.02,39.6,38.52,35553060,-0.7882023900330415
RSG,201410,38.4,39.81,37.18,41886891,-1.5889287544848911
RSG,201411,39.61,39.97,37.55,30564816,3.151041666666669
RSG,201412,40.25,41.1168,38.35,36245882,1.615753597576371
RSG,201501,39.68,41.74,39.64,31105355,-1.416149068322982
RSG,201502,40.92,41.205,38.95,27735934,3.125000000000005
RSG,201503,40.56,42.05,39.94,34890121,-0.8797653958944267
RSG,201504,40.63,41.46,39.25,34630974,0.17258382642998096
RSG,201505,40.29,41.02,39.1446,32501626,-0.8368200836820168
RSG,201506,39.17,40.98,38.99,27221748,-2.779846115661448
RSG,201507,42.53,42.98,39.17,32463136,8.577993362267039
RSG,201508,40.98,43.71,39.48,33475395,-3.644486245003537
RSG,201509,41.2,41.86,39.83,36108966,0.5368472425573596
RSG,201510,43.74,44.9,40.67,31252455,6.165048543689318
RSG,201511,43.93,44.59,42.77,28893585,0.4343850022862316
RSG,201512,43.99,45.35,42.73,35820965,0.13658092419759224
RSG,201601,43.7,44.88,41.82,47818558,-0.6592407365310279
RSG,201602,45.7,46.62,42.56,36978394,4.576659038901601
RSG,201603,47.65,48.76,46.0,35781822,4.266958424507649
RSG,201604,47.07,48.29,45.56,35898551,-1.2172088142707205
RSG,201605,48.28,48.96,46.79,28365622,2.5706394731251345
RSG,201606,51.31,51.31,47.95,28298349,6.275890637945321
RSG,201607,51.26,52.92,51.04,24442310,-0.09744689144417124
RSG,201608,50.52,52.02,50.08,27196566,-1.4436207569254682
RSG,201609,50.45,51.585,49.42,27802147,-0.13855898653998472
RSG,201610,52.63,52.77,49.18,28566203,4.321110009910802
RSG,201611,55.49,56.02,50.89,31037403,5.434163024890745
RSG,201612,57.05,58.0,55.07,23609229,2.8113173544782755
RSG,201701,57.38,58.08,56.17,23006132,0.578439964943042
RSG,201702,61.95,62.0,56.83,27663733,7.964447542697804
RSG,201703,62.81,63.84,61.62,28930954,1.3882163034705397
RSG,201704,62.99,64.11,62.12,22604821,0.2865785702913544
RSG,201705,63.61,63.73,61.01,30026225,0.984283219558656
RSG,201706,63.73,65.34,62.76,21490923,0.18864958339883264
RSG,201707,64.22,65.54,63.45,16563364,0.7688686646791182
RSG,201708,65.24,65.39,63.61,16858483,1.5882902522578575
RSG,201709,66.06,67.18,64.43,18707034,1.2568976088289507
RSG,201710,65.07,66.66,62.46,30023124,-1.4986376021798504
RSG,201711,64.94,65.29,62.05,26715994,-0.1997848470877447
RSG,201712,67.61,68.0,63.66,26818444,4.111487526947954
RSG,201801,68.8,69.4,66.36,24102918,1.7600946605531693
RSG,201802,64.6,69.0,62.78,11271682,-6.104651162790702
RTN,201302,54.57,55.355,53.45,27928458,
RTN,201303,58.79,58.85,53.76,46813661,7.733186732636978
RTN,201304,61.38,61.68,55.85,37621240,4.405511141350575
RTN,201305,66.64,68.62,61.24,34071892,8.56956663408276
RTN,201306,66.12,68.49,65.03,35822873,-0.780312124849934
RTN,201307,71.84,72.34,64.48,41674576,8.65093768905021
RTN,201308,75.41,77.93,72.2,49109942,4.9693763919821725
RTN,201309,77.07,81.26,74.7,29237837,2.201299562392251
RTN,201310,82.37,83.1,73.81,44388359,6.876865187491905
RTN,201311,88.68,89.56,82.46,29611112,7.6605560276799824
RTN,201312,90.7,91.39,85.21,33613914,2.277852954442936
RTN,201401,95.07,95.5,87.6401,45895242,4.818081587651587
RTN,201402,97.91,99.4799,89.47,44605169,2.9872725360260897
RTN,201403,98.79,102.15,96.04,40639567,0.8987845981003061
RTN,201404,95.48,102.33,94.5,40575192,-3.350541552788746
RTN,201405,97.57,99.6899,94.615,33306551,2.188940092165887
RTN,201406,92.25,100.31,92.1,28925705,-5.452495644152909
RTN,201407,90.77,97.01,90.37,34000599,-1.6043360433604377
RTN,201408,96.34,97.24,89.1701,29588990,6.136388674672257
RTN,201409,101.62,103.51,95.91,38505470,5.480589578575878
RTN,201410,103.88,105.73,92.96,44754209,2.2239716591222107
RTN,201411,106.7,107.8099,102.38,33106899,2.7146707739699725
RTN,201412,108.17,111.4735,101.23,33617768,1.3776944704779746
RTN,201501,100.05,110.265,98.21,39995580,-7.506702412868636
RTN,201502,108.77,110.46,99.54,31124137,8.715642178910542
RTN,201503,109.25,113.36,104.91,36966867,0.4412981520639919
RTN,201504,104.0,110.48,103.55,32241938,-4.805491990846682
RTN,201505,103.26,108.19,103.09,29730347,-0.7115384615384566
RTN,201506,95.68,104.4,95.4617,40635975,-7.3406933953128
RTN,201507,109.09,110.74,95.32,49419129,14.015468227424744
RTN,201508,102.56,110.76,96.68,33778202,-5.985883215693464
RTN,201509,109.26,109.31,99.6,33448675,6.53276131045242
RTN,201510,117.4,119.8899,106.18,41622922,7.450118982244189
RTN,201511,124.03,128.2,116.73,30684294,5.6473594548551915
RTN,201512,124.53,129.99,122.25,37914314,0.4031282754172378
RTN,201601,128.24,128.24,115.73,42068940,2.9792017987633566
RTN,201602,123.85,128.29,119.38,48770326,-3.4232688708671355
RTN,201603,122.63,125.92,120.24,37591913,-0.9850625756964061
RTN,201604,126.35,130.89,121.01,40400238,3.0335154529886643
RTN,201605,129.67,132.43,124.98,38565066,2.6276216857934256
RTN,201606,135.96,137.34,129.0023,43670410,4.850775044343349
RTN,201607,139.53,140.44,134.095,39719482,2.6257722859664554
RTN,201608,140.13,143.39,139.26,32255399,0.43001505052676436
RTN,201609,136.13,141.69,134.44,29993408,-2.8544922571897526
RTN,201610,136.61,142.4,134.83,33448778,0.3526041284066835
RTN,201611,149.54,152.5797,132.89,49039667,9.464900080521176
RTN,201612,142.0,151.18,137.7,36483602,-5.04212919620168
RTN,201701,144.16,149.5,141.28,39504517,1.5211267605633778
RTN,201702,154.15,156.2,143.96,29490044,6.929800221975589
RTN,201703,152.5,157.59,148.65,36414703,-1.0703859876743467
RTN,201704,155.21,158.866,149.7,31395740,1.777049180327874
RTN,201705,164.01,164.06,154.01,32742272,5.6697377746279125
RTN,201706,161.48,165.325,158.317,29685604,-1.5425888665325294
RTN,201707,171.77,173.95,161.87,23572319,6.372306167946508
RTN,201708,182.01,183.21,171.64,34260018,5.961460091983454
RTN,201709,186.58,186.7,179.68,24865598,2.510851052140004
RTN,201710,180.2,190.25,179.2949,30426940,-3.4194447422017493
RTN,201711,191.15,191.35,180.19,27905565,6.076581576026647
RTN,201712,187.85,192.409,183.82,22994322,-1.7263928851687216
RTN,201801,208.94,212.69,185.03,34307589,11.227042853340434
RTN,201802,204.32,213.45,191.0,12499161,-2.2111610988800634
SBAC,201302,71.12,71.67,66.68,36900226,
SBAC,201303,72.0,74.04,70.28,35887991,1.2373453318335144
SBAC,201304,78.99,79.9943,71.5,34699021,9.708333333333325
SBAC,201305,75.27,82.31,74.82,29804514,-4.709456893277629
SBAC,201306,74.12,77.22,70.55,37164527,-1.5278331340507394
SBAC,201307,74.09,79.97,72.46,29197018,-0.04047490555855523
SBAC,201308,75.0,75.9,71.1,36316969,1.2282359292752012
SBAC,201309,80.46,80.65,74.52,23564527,7.279999999999992
SBAC,201310,87.39,90.13,76.77,32371303,8.61297539149889
SBAC,201311,85.17,92.21,83.97,30838070,-2.5403364229316843
SBAC,201312,89.84,90.0,84.56,21956437,5.483151344370086
SBAC,201401,92.75,93.79,87.29,27030616,3.23909171861086
SBAC,201402,95.17,99.64,89.82,23830256,2.609164420485177
SBAC,201403,90.96,96.416,89.95,23664861,-4.423662918987084
SBAC,201404,89.76,92.669,87.03,27205052,-1.3192612137203041
SBAC,201405,101.5,101.9,89.35,29699998,13.079322638146163
SBAC,201406,102.3,102.57,96.64,17585507,0.788177339901475
SBAC,201407,106.93,109.52,99.7,22132078,4.5259042033235675
SBAC,201408,110.29,111.73,104.38,22519825,3.14224258860937
SBAC,201409,110.9,114.37,108.5601,21634332,0.5530873152597692
SBAC,201410,112.33,116.05,103.83,24385331,1.2894499549143306
SBAC,201411,121.67,122.79,108.73,19841089,8.31478678892549
SBAC,201412,110.76,121.57,108.5,25196772,-8.966877619791235
SBAC,201501,116.7,121.61,107.53,19269922,5.362946912242685
SBAC,201502,124.71,125.0,115.345,17826171,6.863753213367602
SBAC,201503,117.1,126.65,117.09,20921675,-6.102157004249859
SBAC,201504,115.82,124.98,115.47,17973666,-1.0930828351836048
SBAC,201505,111.81,118.888,111.58,17882472,-3.4622690381626584
SBAC,201506,114.97,121.18,111.604,20709202,2.8262230569716453
SBAC,201507,120.72,121.23,113.92,17719450,5.001304688179525
SBAC,201508,118.2,128.4699,111.38,21774886,-2.0874751491053645
SBAC,201509,104.74,119.82,102.645,24829352,-11.38747884940779
SBAC,201510,119.02,119.66,102.13,21248806,13.633759786137103
SBAC,201511,105.16,121.4519,101.12,27239797,-11.645101663585953
SBAC,201512,105.07,111.16,100.12,22452027,-0.08558387219475411
SBAC,201601,99.28,107.44,84.19,31106601,-5.510611972970393
SBAC,201602,94.89,98.7,82.8,33823098,-4.421837228041902
SBAC,201603,100.17,101.4,91.06,24111043,5.564337654125831
SBAC,201604,103.04,105.53,98.4,15578349,2.8651292802236243
SBAC,201605,99.4,105.38,96.68,31388365,-3.5326086956521743
SBAC,201606,107.94,108.3,97.94,22817810,8.591549295774639
SBAC,201607,115.0,115.29,107.58,20053685,6.540670743005375
SBAC,201608,114.15,117.6712,110.76,14630618,-0.7391304347826038
SBAC,201609,112.16,118.57,107.36,15867149,-1.7433201927288735
SBAC,201610,113.28,116.27,108.15,15220904,0.9985734664764663
SBAC,201611,98.96,113.9,95.66,37217088,-12.641242937853114
SBAC,201612,103.26,105.89,95.76,18114962,4.345189975747789
SBAC,201701,105.26,107.99,102.06,18064117,1.9368584156498159
SBAC,201702,115.77,116.695,103.3,18491344,9.984799543986309
SBAC,201703,120.37,120.51,112.73,30764951,3.973395525611133
SBAC,201704,126.49,127.05,118.59,18977527,5.084323336379488
SBAC,201705,138.18,140.38,126.0601,26699404,9.241837299391266
SBAC,201706,134.9,139.75,129.4,22737263,-2.373715443624259
SBAC,201707,137.55,138.99,133.27,16973312,1.964418087472206
SBAC,201708,153.55,154.71,134.5,47643212,11.632133769538349
SBAC,201709,144.05,154.5,140.62,29056656,-6.186909801367632
SBAC,201710,157.18,159.14,142.31,24405654,9.114890662964244
SBAC,201711,169.75,173.97,151.43,24428659,7.9972006616617834
SBAC,201712,163.36,170.64,156.02,18928575,-3.76435935198821
SBAC,201801,174.5,175.9999,154.95,20754438,6.819294809010764
SBAC,201802,166.51,177.67,162.631,7052781,-4.578796561604589
SBUX,201302,27.425,28.325,26.26,150395736,
SBUX,201303,28.475,29.485,27.0,220077326,3.8286235186873316
SBUX,201304,30.42,30.46,28.325,211841286,6.830553116769096
SBUX,201305,31.57,32.465,29.8,168373278,3.7804076265614674
SBUX,201306,32.755,33.74,31.155,201942872,3.753563509661078
SBUX,201307,35.6445,36.76,32.91,217269004,8.821553961227286
SBUX,201308,35.26,37.135,34.93,147036256,-1.0787077950314992
SBUX,201309,38.485,38.9225,35.465,149430652,9.146341463414638
SBUX,201310,40.525,40.81,37.2263,204964602,5.300766532415225
SBUX,201311,40.73,41.25,39.5,175844098,0.5058605798889533
SBUX,201312,39.195,40.8445,37.955,186809644,-3.768720844586292
SBUX,201401,35.56,39.135,35.435,292357848,-9.274142109963
SBUX,201402,35.48,37.595,34.335,260928030,-0.22497187851520076
SBUX,201403,36.69,39.32,35.0,244116154,3.4103720405862488
SBUX,201404,35.31,37.49,33.965,230011486,-3.7612428454619664
SBUX,201405,36.62,36.89,34.57,165504958,3.7099971679410793
SBUX,201406,38.69,39.175,36.58,157454194,5.6526488257782646
SBUX,201407,38.84,40.32,38.56,174445574,0.38769707934868364
SBUX,201408,38.905,39.235,38.08,123791552,0.16735324407826394
SBUX,201409,37.73,38.99,36.89,166760670,-3.0201773550957567
SBUX,201410,37.78,38.8325,35.385,232408780,0.1325205406838173
SBUX,201411,40.605,40.82,37.735,140506746,7.47750132345155
SBUX,201412,41.025,42.1,39.22,222180334,1.0343553749538277
SBUX,201501,43.765,44.795,39.28,267360054,6.678854357099334
SBUX,201502,46.7425,47.415,42.93,150265664,6.803381697703642
SBUX,201503,47.35,49.6,45.61,195931326,1.299673744450985
SBUX,201504,49.58,52.09,46.28,179360919,4.709609292502633
SBUX,201505,51.96,52.23,48.57,134474323,4.800322710770477
SBUX,201506,53.615,54.75,51.1,150833733,3.1851424172440357
SBUX,201507,57.93,59.31,53.3101,177930694,8.048120861699147
SBUX,201508,54.71,59.3198,42.05,223625007,-5.558432591058172
SBUX,201509,56.84,58.96,52.74,187646516,3.893255346371783
SBUX,201510,62.57,64.0,55.89,195656151,10.080928923293449
SBUX,201511,61.39,63.19,59.5,141548628,-1.8858878056576627
SBUX,201512,60.03,62.539,58.27,174962881,-2.215344518651245
SBUX,201601,60.77,60.88,54.94,262884958,1.2327169748459137
SBUX,201602,58.21,61.785,52.63,223871375,-4.212604903735399
SBUX,201603,59.7,60.45,56.57,180481255,2.559697646452503
SBUX,201604,56.23,61.64,55.29,197551901,-5.812395309882757
SBUX,201605,54.89,57.6,54.19,164837619,-2.383069535834957
SBUX,201606,57.12,57.19,53.41,186904272,4.0626707961377235
SBUX,201607,58.05,58.84,56.06,203692842,1.628151260504201
SBUX,201608,56.23,58.05,54.85,179342415,-3.135228251507322
SBUX,201609,54.14,56.65,52.9,192746456,-3.7168771118619888
SBUX,201610,53.07,54.46,52.59,148547103,-1.9763575914296272
SBUX,201611,57.97,58.25,50.84,237025776,9.233088373845861
SBUX,201612,55.52,59.54,55.4,165873543,-4.226323960669305
SBUX,201701,55.22,59.0,54.88,188767845,-0.5403458213256561
SBUX,201702,56.87,57.85,53.81,196153792,2.9880478087649376
SBUX,201703,58.39,58.66,54.09,225546650,2.6727624406541293
SBUX,201704,60.06,61.94,57.38,181382403,2.860078780613122
SBUX,201705,63.61,63.61,58.87,160503823,5.910755910755905
SBUX,201706,58.31,64.87,57.955,170396668,-8.332023266781949
SBUX,201707,53.98,59.66,53.41,221103649,-7.425827473846692
SBUX,201708,54.86,56.12,52.58,235679656,1.6302334197851105
SBUX,201709,53.71,55.6,53.05,184501647,-2.0962449872402455
SBUX,201710,54.84,56.43,53.66,178855385,2.1038912679203174
SBUX,201711,57.82,58.1399,54.05,215252047,5.433989788475559
SBUX,201712,57.43,60.05,56.461,175171972,-0.6745070909719829
SBUX,201801,56.81,61.94,56.55,242647289,-1.0795751349468874
SBUX,201802,54.46,56.42,53.56,77451097,-4.13659566977645
SCG,201302,48.84,49.64,46.78,8760887,
SCG,201303,51.16,51.23,48.495,10103182,4.750204750204736
SCG,201304,54.2,54.27,50.98,15299026,5.942142298670849
SCG,201305,50.44,54.41,50.07,14358821,-6.937269372693736
SCG,201306,49.1,50.91,47.22,16174965,-2.65662172878667
SCG,201307,51.91,52.93,47.838,10918871,5.723014256619135
SCG,201308,48.12,52.91,47.91,9799073,-7.301098054324792
SCG,201309,46.04,48.59,45.72,15230421,-4.322527015793845
SCG,201310,46.63,47.89,44.748,16522892,1.2814943527367582
SCG,201311,47.17,48.1532,45.725,14286323,1.1580527557366482
SCG,201312,46.93,47.75,46.24,19287577,-0.508797964808145
SCG,201401,47.27,47.39,45.58,16655747,0.7244832729597345
SCG,201402,49.5,49.98,45.77,15791330,4.717579860376554
SCG,201403,51.32,51.39,48.18,14379829,3.6767676767676774
SCG,201404,53.68,53.71,50.35,18251580,4.598597038191737
SCG,201405,52.0,53.83,50.435,15509031,-3.129657228017883
SCG,201406,53.81,53.88,49.51,16028592,3.4807692307692353
SCG,201407,50.88,53.89,50.775,15669854,-5.445084556773834
SCG,201408,51.94,51.94,48.53,18924258,2.0833333333333237
SCG,201409,49.61,52.23,48.81,15301061,-4.4859453215248335
SCG,201410,54.89,56.62,47.77,27866308,10.643015521064305
SCG,201411,57.03,57.39,54.83,16215543,3.8987065039169257
SCG,201412,60.4,63.41,56.02,19998617,5.909170611958613
SCG,201501,63.77,65.57,59.94,17188050,5.579470198675504
SCG,201502,56.95,64.04,56.51,21952196,-10.694684020699388
SCG,201503,54.99,57.0,52.03,24612076,-3.441615452151011
SCG,201504,52.98,56.26,52.56,17243756,-3.6552100381887707
SCG,201505,53.16,54.36,51.26,19064259,0.3397508493771229
SCG,201506,50.65,53.73,49.89,19661249,-4.721595184349131
SCG,201507,54.8,55.5,50.48,20852735,8.193484698914114
SCG,201508,52.89,57.73,51.67,17536029,-3.4854014598540086
SCG,201509,56.26,56.335,50.17,18448950,6.371714879939493
SCG,201510,59.22,59.49,54.84,20804851,5.261286882332032
